"game_id","season","type","date_time","away_team_id","home_team_id","away_goals","home_goals","outcome","home_rink_side_start","venue","venue_link","venue_time_zone_id","venue_time_zone_offset","venue_time_zone_tz"
"2015020537","20152016","R",2015-12-29,"3","18",3,5,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020800","20162017","R",2017-02-08,"8","21",0,4,"home win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015020327","20152016","R",2015-11-26,"24","53",2,4,"home win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015020736","20152016","R",2016-01-27,"10","13",1,5,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020806","20172018","R",2018-02-04,"9","8",1,4,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2017020537","20172018","R",2017-12-22,"21","26",1,2,"home win OT","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020745","20162017","R",2017-02-01,"7","8",2,5,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2016020694","20162017","R",2017-01-22,"7","8",3,2,"away win OT","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2017020236","20172018","R",2017-11-10,"16","4",1,3,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020929","20162017","R",2017-03-01,"30","52",6,5,"away win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2015020605","20152016","R",2016-01-08,"53","20",2,1,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015020761","20152016","R",2016-02-05,"2","15",2,3,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020833","20152016","R",2016-02-14,"52","22",2,1,"away win SO","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2016020835","20162017","R",2017-02-14,"53","20",5,0,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020841","20162017","R",2017-02-15,"25","52",2,5,"home win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2016020199","20162017","R",2016-11-11,"26","8",1,4,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2016020474","20162017","R",2016-12-19,"28","16",1,4,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015021075","20152016","R",2016-03-20,"19","23",3,0,"away win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2016020213","20162017","R",2016-11-13,"28","14",3,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020096","20172018","R",2017-10-19,"2","3",4,3,"away win SO","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020107","20152016","R",2015-10-24,"1","7",4,3,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021017","20162017","R",2017-03-13,"14","3",3,2,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020519","20172018","R",2017-12-20,"24","3",1,4,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020322","20172018","R",2017-11-23,"6","1",3,2,"away win SO","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020388","20152016","R",2015-12-05,"15","52",1,2,"home win OT","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2015020877","20152016","R",2016-02-21,"52","13",1,3,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021109","20172018","R",2018-03-18,"20","54",0,4,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020419","20152016","R",2015-12-10,"28","22",3,4,"home win OT","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2016020640","20162017","R",2017-01-14,"4","6",3,6,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020903","20162017","R",2017-02-25,"53","25",2,5,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016021072","20162017","R",2017-03-21,"53","18",1,3,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020071","20172018","R",2017-10-15,"18","16",1,2,"home win OT","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021102","20172018","R",2018-03-17,"6","14",3,0,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020031","20152016","R",2015-10-11,"8","9",3,1,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020757","20152016","R",2016-02-04,"17","14",1,3,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020011","20152016","R",2015-10-09,"30","21",5,4,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017020788","20172018","R",2018-02-03,"15","5",4,7,"home win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020851","20172018","R",2018-02-11,"22","28",4,6,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020091","20162017","R",2016-10-26,"9","23",3,0,"away win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2016020342","20162017","R",2016-12-01,"5","2",3,5,"home win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020527","20152016","R",2015-12-27,"29","13",2,3,"home win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020245","20172018","R",2017-11-11,"12","29",3,1,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021227","20152016","R",2016-04-10,"18","25",2,3,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020943","20172018","R",2018-02-24,"52","19",4,0,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020095","20162017","R",2016-10-27,"6","3",2,5,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020403","20172018","R",2017-12-03,"13","12",2,3,"home win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020900","20152016","R",2016-02-24,"9","22",4,1,"away win REG","left","Rexall Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2017020826","20172018","R",2018-02-09,"2","7",3,4,"home win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020480","20162017","R",2016-12-20,"20","53",4,2,"away win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015021155","20152016","R",2016-03-31,"3","12",3,4,"home win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021017","20172018","R",2018-03-06,"9","25",3,2,"away win OT","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020430","20162017","R",2016-12-13,"6","8",2,1,"away win OT","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2017020932","20172018","R",2018-02-23,"29","4",1,2,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021189","20172018","R",2018-03-29,"53","54",3,2,"away win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020680","20162017","R",2017-01-20,"15","19",7,3,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020302","20162017","R",2016-11-25,"3","4",3,2,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020962","20172018","R",2018-02-26,"22","24",6,5,"away win SO","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020486","20152016","R",2015-12-20,"24","1",2,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020083","20152016","R",2015-10-20,"13","5",2,3,"home win OT","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020364","20162017","R",2016-12-04,"15","14",1,2,"home win SO","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020137","20152016","R",2015-10-29,"12","2",3,2,"away win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021173","20162017","R",2017-04-02,"4","3",3,4,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020205","20172018","R",2017-11-04,"10","19",4,6,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020857","20152016","R",2016-02-18,"30","20",5,3,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016021016","20162017","R",2017-03-13,"12","2",8,4,"away win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020897","20162017","R",2017-02-24,"21","18",2,4,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020867","20172018","R",2018-02-14,"1","4",5,4,"away win SO","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020009","20172018","R",2017-10-05,"30","17",2,4,"home win REG","right","Little Caesars Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2015021178","20152016","R",2016-04-03,"6","16",4,6,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020494","20172018","R",2017-12-16,"10","17",1,3,"home win REG","right","Little Caesars Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020761","20172018","R",2018-01-31,"24","6",3,1,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021013","20152016","R",2016-03-12,"5","29",3,2,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020993","20172018","R",2018-03-03,"1","12",1,3,"home win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020663","20162017","R",2017-01-18,"25","3",7,6,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020722","20152016","R",2016-01-24,"20","12",2,5,"home win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020162","20152016","R",2015-11-01,"30","19",2,3,"home win OT","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020349","20172018","R",2017-11-26,"7","8",0,3,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2017020345","20172018","R",2017-11-25,"20","25",4,6,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020717","20162017","R",2017-01-25,"19","5",3,0,"away win REG","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020570","20172018","R",2017-12-29,"8","14",1,3,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021060","20172018","R",2018-03-11,"2","20",5,2,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2016020141","20162017","R",2016-11-02,"28","53",2,3,"home win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2016020371","20162017","R",2016-12-04,"14","12",0,1,"home win OT","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020219","20162017","R",2016-11-13,"19","29",4,8,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021128","20152016","R",2016-03-27,"22","26",4,6,"home win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020177","20162017","R",2016-11-07,"52","3",2,5,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020132","20172018","R",2017-10-25,"20","18",3,2,"away win SO","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020381","20172018","R",2017-12-01,"26","15",5,2,"away win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020847","20172018","R",2018-02-11,"21","12",1,3,"home win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020443","20152016","R",2015-12-13,"3","20",4,5,"home win OT","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2017021215","20172018","R",2018-04-01,"19","53",0,6,"home win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2016020828","20162017","R",2017-02-12,"28","1",4,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021118","20162017","R",2017-03-26,"25","1",2,1,"away win OT","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020319","20172018","R",2017-11-23,"30","7",5,4,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020838","20152016","R",2016-02-14,"19","14",2,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020795","20162017","R",2017-02-08,"19","9",6,0,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020762","20152016","R",2016-02-05,"1","10",2,3,"home win SO","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2017020393","20172018","R",2017-12-02,"26","19",4,1,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020660","20172018","R",2018-01-11,"9","10",4,3,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015020275","20152016","R",2015-11-19,"23","52",1,4,"home win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2015021057","20152016","R",2016-03-18,"2","18",2,4,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020098","20172018","R",2017-10-19,"14","29",2,0,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020929","20172018","R",2018-02-22,"20","54",3,7,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015021085","20152016","R",2016-03-21,"4","2",4,1,"away win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020485","20152016","R",2015-12-20,"26","10",0,5,"home win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2016020254","20162017","R",2016-11-18,"22","26",2,4,"home win REG","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020955","20152016","R",2016-03-04,"20","7",3,6,"home win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020889","20152016","R",2016-02-23,"29","6",6,4,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020552","20152016","R",2015-12-31,"7","15",2,5,"home win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020504","20172018","R",2017-12-17,"5","53",4,2,"away win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2017020809","20172018","R",2018-02-06,"18","2",5,4,"away win OT","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020251","20172018","R",2017-11-12,"7","8",1,2,"home win OT","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2015020959","20152016","R",2016-03-04,"14","9",4,1,"away win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020063","20162017","R",2016-10-21,"16","29",2,3,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020061","20172018","R",2017-10-14,"9","20",6,0,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015020987","20152016","R",2016-03-08,"7","10",4,3,"away win SO","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015020391","20152016","R",2015-12-06,"18","17",4,5,"home win OT","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020604","20172018","R",2018-01-03,"5","4",5,1,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020919","20152016","R",2016-02-27,"22","24",1,2,"home win OT","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020268","20162017","R",2016-11-20,"21","30",3,2,"away win REG","right","Xcel Energy Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020797","20162017","R",2017-02-08,"26","14",0,5,"home win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020156","20162017","R",2016-11-04,"5","26",2,3,"home win OT","right","STAPLES Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020044","20152016","R",2015-10-14,"19","20",4,3,"away win REG","right","Scotiabank Saddledome","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015021027","20152016","R",2016-03-13,"18","23",2,4,"home win REG","right","Rogers Arena","/api/v1/venues/null","America/Vancouver",-7,"PDT"
"2016020909","20162017","R",2017-02-25,"2","29",0,7,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020051","20152016","R",2015-10-15,"9","5",0,2,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020056","20172018","R",2017-10-13,"17","53",4,2,"away win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015021209","20152016","R",2016-04-08,"53","18",2,3,"home win OT","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020677","20152016","R",2016-01-19,"22","13",4,2,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020132","20152016","R",2015-10-28,"24","25",3,4,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020716","20172018","R",2018-01-21,"13","18",3,4,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020292","20162017","R",2016-11-24,"20","29",2,0,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020990","20172018","R",2018-03-02,"16","28",2,7,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020082","20152016","R",2015-10-20,"25","4",2,1,"away win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020054","20162017","R",2016-10-20,"53","8",2,5,"home win REG","right","Centre Bell","/api/v1/venues/null","America/Montreal",-4,"EDT"
"2015020117","20152016","R",2015-10-25,"12","28",2,5,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017020908","20172018","R",2018-02-18,"5","29",5,2,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020446","20172018","R",2017-12-09,"19","17",6,1,"away win REG","right","Little Caesars Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020775","20172018","R",2018-02-01,"4","15",3,5,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020566","20172018","R",2017-12-28,"22","52",3,4,"home win REG","right","Bell MTS Place","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2017020162","20172018","R",2017-10-29,"29","19",1,4,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020988","20172018","R",2018-03-02,"30","53",3,5,"home win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2015020421","20152016","R",2015-12-11,"8","17",2,3,"home win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020391","20172018","R",2017-12-02,"24","29",2,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021086","20152016","R",2016-03-21,"13","3",2,4,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021196","20152016","R",2016-04-06,"53","16",2,6,"home win REG","right","United Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2015020021","20152016","R",2015-10-10,"29","3",2,5,"home win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021160","20172018","R",2018-03-24,"19","29",2,1,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020316","20152016","R",2015-11-25,"20","24",3,5,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020670","20152016","R",2016-01-17,"12","5",0,5,"home win REG","left","CONSOL Energy Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020902","20152016","R",2016-02-25,"8","15",4,3,"away win REG","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015021165","20152016","R",2016-04-02,"15","21",4,2,"away win REG","right","Pepsi Center","/api/v1/venues/null","America/Denver",-6,"MDT"
"2015021127","20152016","R",2016-03-27,"4","53",1,2,"home win REG","left","Gila River Arena","/api/v1/venues/null","America/Phoenix",-7,"MST"
"2016020007","20162017","R",2016-10-14,"15","5",2,3,"home win SO","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020922","20162017","R",2017-03-01,"53","6",1,4,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020837","20172018","R",2018-02-10,"29","15",2,4,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020424","20152016","R",2015-12-11,"4","19",4,2,"away win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020145","20162017","R",2016-11-03,"5","24",5,1,"away win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020577","20162017","R",2017-01-05,"17","24",0,2,"home win REG","left","Honda Center","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2017020045","20172018","R",2017-10-11,"53","54",2,5,"home win REG",NA,"T-Mobile Arena","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2016020872","20162017","R",2017-02-19,"16","7",5,1,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020348","20172018","R",2017-11-26,"15","10",4,2,"away win REG","right","Air Canada Centre","/api/v1/venues/null","America/Toronto",-4,"EDT"
"2015020933","20152016","R",2016-02-28,"14","6",4,1,"away win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020542","20162017","R",2016-12-30,"26","22",1,3,"home win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2015021041","20152016","R",2016-03-15,"12","15",1,2,"home win OT","right","Verizon Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020471","20152016","R",2015-12-18,"18","19",1,2,"home win REG","left","Scottrade Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017021007","20172018","R",2018-03-04,"3","22",3,2,"away win REG","left","Rogers Place","/api/v1/venues/null","America/Edmonton",-6,"MDT"
"2016020407","20162017","R",2016-12-10,"19","1",4,1,"away win REG","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020290","20152016","R",2015-11-21,"8","2",5,3,"away win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020699","20152016","R",2016-01-22,"18","52",4,1,"away win REG","right","MTS Centre","/api/v1/venues/null","America/Winnipeg",-5,"CDT"
"2016020580","20162017","R",2017-01-06,"18","14",6,1,"away win REG","left","Amalie Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020172","20172018","R",2017-10-30,"6","29",3,4,"home win SO","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020481","20152016","R",2015-12-19,"23","17",4,3,"away win SO","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2017020658","20172018","R",2018-01-10,"22","18",1,2,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2016020405","20162017","R",2016-12-10,"15","7",4,1,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020991","20172018","R",2018-03-03,"8","2",6,3,"away win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020728","20152016","R",2016-01-26,"8","29",2,5,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020747","20152016","R",2016-02-03,"8","4",2,4,"home win REG","right","Wells Fargo Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020115","20162017","R",2016-10-29,"6","17",1,0,"away win REG","right","Joe Louis Arena","/api/v1/venues/null","America/Detroit",-4,"EDT"
"2015020247","20152016","R",2015-11-15,"17","6",1,3,"home win REG","left","TD Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020022","20172018","R",2017-10-07,"8","15",1,6,"home win REG","right","Capital One Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020069","20162017","R",2016-10-22,"30","1",1,2,"home win OT","left","Prudential Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016020572","20162017","R",2017-01-05,"52","13",4,1,"away win REG","right","BB&T Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020431","20172018","R",2017-12-08,"2","5",3,4,"home win OT","left","PPG Paints Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020829","20152016","R",2016-02-14,"9","29",2,4,"home win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020155","20172018","R",2017-10-28,"28","7",3,2,"away win REG","left","KeyBank Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020007","20172018","R",2017-10-05,"21","3",4,2,"away win REG","right","Madison Square Garden","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020414","20172018","R",2017-12-05,"6","18",3,5,"home win REG","left","Bridgestone Arena","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020091","20172018","R",2017-10-18,"8","28",2,5,"home win REG","left","SAP Center at San Jose","/api/v1/venues/null","America/Los_Angeles",-7,"PDT"
"2015020017","20152016","R",2015-10-10,"14","7",4,1,"away win REG","left","First Niagara Center","/api/v1/venues/null","America/New_York",-4,"EDT"
"2016021129","20162017","R",2017-03-28,"17","12",1,4,"home win REG","right","PNC Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017021214","20172018","R",2018-04-01,"30","25",1,4,"home win REG","right","American Airlines Center","/api/v1/venues/null","America/Chicago",-5,"CDT"
"2017020475","20172018","R",2017-12-14,"3","9",2,3,"home win REG","left","Canadian Tire Centre","/api/v1/venues/null","America/New_York",-4,"EDT"
"2015020013","20152016","R",2015-10-09,"3","29",4,2,"away win REG","left","Nationwide Arena","/api/v1/venues/null","America/New_York",-4,"EDT"
"2017020126","20172018","R",2017-10-24,"53","2",3,5,"home win REG","left","Barclays Center","/api/v1/venues/null","America/New_York",-4,"EDT"
